Name,MathScore,ReadingScore,WritingScore,Gender,SchoolType
Student_5337,66.74391450684925,51.656673109660545,89.02693463197501,Female,Private
Student_5338,78.54269681393808,63.418918263857385,85.65769919464955,Male,Private
Student_5339,95.47976955554722,73.48241782013461,80.36545204740715,Female,Public
Student_5340,50.30919113204483,53.8301808156855,96.7573353125185,Female,Private
Student_5341,90.53417851687959,85.29533346633292,71.11296304935385,Female,Private
Student_5342,97.41847763944594,69.68317070278204,90.42658378861432,Female,Public
Student_5343,54.56628671667785,63.6333995134072,69.00464728729092,Female,Private
Student_5344,58.07238430164605,50.168942340420614,91.91728371480525,Male,Private
Student_5345,98.03731513856778,85.99151558749769,62.97373144829843,Male,Private
Student_5346,76.87700718201731,91.69046544364309,64.46335364180163,Female,Private
Student_5347,50.709831723586184,69.75202678407493,83.8934767008727,Male,Public
Student_5348,62.88159993817646,78.21089885166828,60.635664747589814,Male,Private
Student_5349,72.49718371344298,61.38433129647992,61.45770935127144,Male,Private
Student_5350,84.64544555123838,81.10988231400665,65.26312145087074,Male,Private
Student_5351,86.65801890683997,50.60687291576003,83.9464384830188,Male,Private
Student_5352,99.7710756462728,74.43219485493792,94.4694046211616,Male,Private
Student_5353,64.37555996918795,82.21027409203461,83.72838255634933,Male,Public
Student_5354,76.91100509342377,95.90958866148671,91.39071221720626,Female,Private
Student_5355,76.66617739298025,69.06679085611421,77.17802948472348,Female,Public
Student_5356,70.28226297236188,88.2595101490515,53.446161067257265,Female,Public
Student_5357,58.45809469212101,79.88435149717503,55.02331057542503,Male,Public
Student_5358,98.87282815919212,96.35060564625402,77.71959891834578,Female,Public
Student_5359,92.66585933332931,69.91888378297153,66.39004843210549,Male,Private
Student_5360,74.91665141471186,65.9547669936494,61.02840368184713,Female,Public
Student_5361,80.16227113420149,94.35709993470718,73.31284636513104,Female,Private
Student_5362,61.36305267798311,52.46222007041445,83.32483704521508,Male,Private
Student_5363,77.18935351958734,56.81926964668384,69.24959738679291,Female,Public
Student_5364,84.7485066560738,54.12022172920222,90.12711285786708,Male,Public
Student_5365,75.75835141932944,92.15549782882013,86.92616232856969,Female,Private
Student_5366,99.51425852924706,50.53037116851597,86.74574410797834,Female,Public
Student_5367,80.5670828123863,93.08285777485241,99.25948448386943,Male,Private
Student_5368,68.54868562960846,72.56338976856334,64.76149886858174,Female,Public
Student_5369,88.6076013807919,50.20126394269854,82.23627931704476,Female,Private
Student_5370,58.523125579082105,70.0822588606021,92.77391700801567,Female,Private
Student_5371,69.22579068531333,59.340042052251775,78.97622169569554,Female,Public
Student_5372,67.3479475188793,81.22002437360815,89.47510880576962,Female,Public
Student_5373,71.59035475538886,83.96793949608232,70.72260929199561,Male,Public
Student_5374,89.08899129643632,74.37637852025,79.52456728274024,Male,Public
Student_5375,74.20865160817037,52.025976271983495,52.78331964021641,Male,Private
Student_5376,89.70072251329813,82.8064402183601,99.28838029124067,Male,Public
Student_5377,78.82444515699329,92.10193918027606,90.00092407242087,Male,Private
Student_5378,67.10347173287776,86.01621386632007,93.44045358157248,Male,Private
Student_5379,90.49893718417363,91.49789594776593,84.71471390714731,Female,Private
Student_5380,61.91448352765458,60.02547617754438,59.302501640434976,Male,Private
Student_5381,61.219148989989776,94.44439698282413,51.55142212090161,Male,Public
Student_5382,75.2251462027418,66.10967253239814,93.23283038680069,Female,Public
Student_5383,63.04246229810445,50.67024071259955,69.81653268680616,Female,Private
Student_5384,50.454351747560814,92.16958231645353,63.193243801996,Male,Private
Student_5385,82.41487636494008,97.09106344823633,78.08364794194722,Female,Public
Student_5386,75.55469107361989,82.77790987086743,71.04492612378597,Female,Public
Student_5387,72.27589072465805,61.571831523171234,82.58329978437786,Female,Private
Student_5388,98.34842573091576,62.58722321412652,74.18966165272568,Female,Private
Student_5389,78.55995919814569,73.32964367178097,84.86165702201353,Male,Private
Student_5390,93.17157888946923,94.89155398007097,92.67116347545715,Male,Public
Student_5391,56.97251181025801,57.47988280737792,59.777850547789456,Female,Public
Student_5392,78.46032315647139,91.29868347917434,66.47164402827434,Female,Public
Student_5393,93.39898133654515,64.56514043525752,71.84077932853194,Female,Private
Student_5394,79.1552878639949,90.4293084714549,98.1029224013819,Male,Public
Student_5395,85.90070890635008,96.01355988007694,68.26668067737427,Female,Private
Student_5396,68.60217839061036,71.37469359971601,69.05499247963148,Male,Public
Student_5397,54.62247585185333,68.25253270527654,82.67362614797806,Male,Private
Student_5398,72.89501475635358,90.11106594856508,70.95998549449746,Female,Public
Student_5399,69.72396954194288,76.4741441189697,97.56118728198027,Female,Private
Student_5400,93.35300911894737,84.22245242315987,94.72343802377219,Female,Private
Student_5401,62.19976511762361,81.14146184805898,75.67043888878365,Female,Private
Student_5402,98.3367113767554,57.644442282239815,82.23876169739249,Female,Public
Student_5403,97.9069059902248,92.23951801447808,52.901528094181025,Female,Public
Student_5404,62.381582153571934,59.78875557065681,84.78652640161991,Female,Private
Student_5405,67.40259777386602,96.61410720353905,85.36004364745162,Male,Private
Student_5406,94.77778704369425,62.528564571107395,67.9599647821604,Male,Private
Student_5407,98.33111104480537,86.6940486636871,60.98414418126363,Male,Private
Student_5408,72.1719551418022,64.2327696746796,95.75392009085084,Female,Private
Student_5409,66.0498522820449,65.8892704293432,71.33524504025638,Male,Private
Student_5410,76.3047006625771,65.50009263911527,82.68530524008554,Male,Private
Student_5411,84.38846031828675,87.39461270130417,51.6664397488128,Female,Private
Student_5412,63.673725768748994,77.84075589846965,70.70335832884182,Male,Private
Student_5413,86.82365873095364,94.14762279237486,90.86294055069399,Female,Public
Student_5414,52.582867855732054,65.36863596020224,69.37880002003575,Male,Private
Student_5415,52.46472463822082,84.59962610283722,80.15805800684385,Female,Private
Student_5416,69.31438525727727,87.64742998315553,60.49279002422697,Female,Private
Student_5417,67.67365960303603,57.57410565149791,70.82628244197798,Female,Private
Student_5418,65.78166076835761,70.02946786599055,96.38188590265933,Male,Public
Student_5419,74.5509881334455,74.14087471752055,78.32258748505186,Female,Private
Student_5420,66.03667911557856,67.78436949471872,95.09657295464658,Male,Private
Student_5421,59.612895923404594,66.1056297984569,95.10096497447717,Male,Private
Student_5422,65.47347745443005,84.32099469988209,97.20739002122397,Female,Private
Student_5423,98.74521364051175,60.79331988297443,94.76958300400526,Male,Private
Student_5424,70.55567084974243,85.46953726255643,50.164056450515034,Male,Public
Student_5425,72.23563884291679,96.75220981953652,96.70074457907984,Male,Private
Student_5426,78.827249497557,78.25987605888756,56.87297195426882,Female,Private
Student_5427,99.16703842071132,80.5717118369737,51.99631255555753,Male,Private
Student_5428,62.08006382178815,53.446635106204454,52.769426728902644,Male,Public
Student_5429,84.06410552662169,93.2238451808914,67.44580975882168,Male,Public
Student_5430,85.7992346770862,64.27238935999327,81.04020426343968,Male,Public
Student_5431,80.3662208396533,80.75255827642825,70.11555982594987,Male,Public
Student_5432,54.4289169818322,98.95560848724011,51.27771423246897,Male,Private
Student_5433,83.84361379137883,79.77513002864039,73.82413170873573,Female,Private
Student_5434,53.204735551808774,86.23547437321888,72.10653711351901,Female,Public
Student_5435,79.80713247749485,72.2659809111876,87.84246327508234,Female,Public
Student_5436,86.97905886108714,53.01829217575287,63.98064492127192,Female,Private
Student_5437,60.54849453099752,89.87996747448943,60.87655868971836,Male,Public
Student_5438,92.08110037713871,51.749942063199285,62.79694788383131,Male,Private
Student_5439,51.517690276650214,85.0328914443927,65.1869911314924,Male,Public
Student_5440,92.1906431829153,51.146078657481844,79.95824366835832,Male,Public
Student_5441,73.01645253213826,93.11526182883352,73.576274272604,Female,Public
Student_5442,60.87939699658222,57.88180179164903,66.8447282589529,Female,Public
Student_5443,56.6889072496984,75.71357477212756,68.71570791418392,Male,Public
Student_5444,97.66535837911863,79.85753522415737,68.54618300794881,Male,Public
Student_5445,53.63327937905784,72.87727036867061,98.62033473551587,Male,Private
Student_5446,59.95467099679628,67.03817446744436,61.649849402647625,Female,Private
Student_5447,67.3911173716523,73.39071480904859,90.90307801361294,Female,Private
Student_5448,81.01174244805603,65.57078769405794,85.41054187940935,Female,Private
Student_5449,77.24005426380492,71.90611735404316,50.27850028017753,Male,Public
Student_5450,56.2821746206157,67.94564954990153,99.6588109062744,Male,Private
Student_5451,64.48639918691073,78.31024117535726,87.82196853167868,Male,Public
Student_5452,61.9375885543012,61.89620811224917,84.12247931753956,Female,Public
Student_5453,60.67714272451707,99.43282774570062,70.26623538383187,Female,Public
Student_5454,70.55721682399935,75.04349766910828,77.76015444571448,Female,Private
Student_5455,85.20157262958284,59.70810387072548,62.66354478337351,Male,Public
Student_5456,60.87264661086179,73.85333747836363,51.77417025728487,Female,Public
Student_5457,68.33394398514906,93.32075647624121,91.80108292229863,Male,Public
Student_5458,69.54587134205812,51.09033965621978,94.82422468405858,Male,Public
Student_5459,98.82282647177051,83.97770595536444,58.123531830712,Male,Private
Student_5460,97.73331784395344,77.3983898396964,89.35280479228665,Female,Public
Student_5461,90.00687913760379,58.47789971850678,87.05763366428293,Female,Private
Student_5462,62.08294604095926,90.87382196524604,58.91875009680452,Female,Public
Student_5463,53.401865704583486,68.44423111870029,71.09144012873969,Female,Private
Student_5464,65.84520688603124,64.69010144077538,71.13789604170518,Female,Private
Student_5465,63.339727471691546,91.40625959284506,87.99821291526243,Female,Private
Student_5466,75.2962900073197,81.92625230958323,91.88304528880278,Male,Private
Student_5467,88.88639550338965,94.91295418374122,54.73875606956855,Female,Private
Student_5468,92.91614694394289,81.49418518355998,78.14846174521014,Female,Private
Student_5469,92.24320427052542,87.04088289660577,88.08742484644426,Male,Private
Student_5470,67.98377806115339,91.82229481298064,89.30952970325792,Female,Public
Student_5471,84.36171717303415,52.736981795496845,57.399676221520444,Female,Public
Student_5472,65.641709876211,88.80244794346902,76.2752571575397,Male,Private
Student_5473,53.04527716175914,80.68532409247884,92.87793531813514,Female,Private
Student_5474,85.07826328014711,53.47538982575966,65.92592882926421,Male,Private
Student_5475,50.491377628489396,75.42889609343575,71.25584494558986,Male,Public
Student_5476,70.45912937292442,54.122903899197695,90.21792556681662,Male,Public
Student_5477,66.46896346510378,86.79736008616112,54.465976059188115,Female,Public
Student_5478,84.66887692594261,77.32508569489416,92.97466449444892,Male,Private
Student_5479,88.31227363801895,97.67867687061486,65.55783583654045,Female,Private
Student_5480,65.2047317985642,59.15676857858849,50.07251582955636,Male,Private
Student_5481,90.58135072224268,80.30167262601893,61.70795725281791,Female,Public
Student_5482,64.69583802524669,60.579106728524565,54.475032044775325,Male,Private
Student_5483,72.31631799932806,80.70324923636991,54.6192453498122,Female,Private
Student_5484,86.3509263507067,86.13248511804282,84.64178670712957,Female,Private
Student_5485,84.64601146123942,86.11521646647694,60.69881678195324,Female,Public
Student_5486,99.36842361561,90.7536995341305,96.73711814884912,Female,Private
Student_5487,61.258051210796594,92.67751139791584,75.82222732956521,Female,Private
Student_5488,83.11589567697911,53.86358631335885,73.00491289774592,Female,Public
Student_5489,80.48409541378888,67.1633578536202,71.71417591100759,Female,Public
Student_5490,95.7549227245015,84.35612601799028,84.6293819835816,Female,Public
Student_5491,57.818107082243756,74.92931436956061,72.61313812618042,Female,Public
Student_5492,87.58990817934665,59.53379733773957,56.43001781125959,Male,Private
Student_5493,78.41343081343842,77.6354785083349,94.00860903203782,Male,Private
Student_5494,63.73329348939527,70.3717826383072,71.41976744628293,Male,Private
Student_5495,73.7217457073587,69.50191388271526,53.700228784975124,Male,Public
Student_5496,66.68882985348989,90.48768587178319,76.46829937488806,Male,Public
Student_5497,78.96567013942304,70.37991669160905,82.36734292278517,Female,Public
Student_5498,94.4500305407333,51.32272527402121,63.77912320788793,Male,Public
Student_5499,78.4652492206101,52.90316694455456,90.01702038369211,Male,Private
Student_5500,81.58612091632921,92.81220208458102,83.48879230186819,Male,Private
Student_5501,75.93739235573547,98.03004050062606,82.51705846322167,Male,Public
Student_5502,52.55827532227379,84.42046682278539,71.04124764338971,Female,Private
Student_5503,61.64292784380471,68.21841470500401,98.0957650705644,Female,Private
Student_5504,74.60008647160413,96.93001578973637,63.709458397462384,Male,Public
Student_5505,65.51176418723524,83.14015431878678,78.88527505077263,Male,Private
Student_5506,59.08817988805971,92.21667745996689,65.45275787363087,Male,Private
Student_5507,75.20664209592192,88.29261520185047,87.2402376485777,Male,Private
Student_5508,66.14048967239252,68.95696578862962,52.38957419350607,Female,Public
Student_5509,62.90538215867073,73.93511004253928,52.29469339375246,Female,Public
Student_5510,73.19927087201904,59.306607718404976,90.54304847593957,Female,Public
Student_5511,56.66421290410866,64.6007050220367,71.71340805318356,Male,Public
Student_5512,96.38728665377036,88.90628306432609,67.05900273001778,Female,Private
Student_5513,93.38510489596194,94.69891959415541,80.37634310876692,Male,Public
Student_5514,85.38102928702676,86.22302116257059,85.09496719344868,Female,Private
Student_5515,55.31069137942281,73.25868483283192,60.06006734222033,Female,Private
Student_5516,88.79386272348465,54.32546344698738,59.27156207023658,Male,Public
Student_5517,90.39786640545094,52.847397434922414,97.90753738799407,Female,Public
Student_5518,88.3882308857169,68.71627823064269,79.48321531922846,Female,Public
Student_5519,55.698294355962055,73.19108593838315,69.5058238647134,Male,Public
Student_5520,82.19539785338824,80.45603111066484,90.07208473347532,Female,Private
Student_5521,91.71623978746993,50.32447606934986,76.25794793889585,Female,Private
Student_5522,78.86767006098339,99.48614452331532,62.08314051872907,Male,Private
Student_5523,82.32036876140445,68.19694417020214,60.33676528207869,Female,Public
Student_5524,72.91817397131531,92.40473319005608,69.84296330849108,Male,Public
Student_5525,76.43536599420263,76.74833528327022,92.99479301299398,Male,Public
Student_5526,51.71884291758626,56.52197272666732,53.072395802212945,Male,Public
Student_5527,81.94815109866423,89.87827762672609,60.92630003773816,Male,Private
Student_5528,54.07236064455796,85.4913537459938,94.65759094262957,Male,Public
Student_5529,71.75072971701117,76.37180424646141,56.08672844846252,Male,Private
Student_5530,64.6327548833704,75.727654566689,81.48128591320841,Male,Private
Student_5531,77.27139751058566,54.3739802875464,60.675568406051255,Male,Private
Student_5532,56.67081677616035,82.7924474286937,80.29334237559442,Male,Public
Student_5533,84.58217009866591,95.562257787715,69.15520834221161,Male,Public
Student_5534,89.75057684642351,54.66224596106792,55.08384482154959,Male,Private
Student_5535,58.167722487157825,63.175572532445244,79.12375337770533,Male,Public
Student_5536,55.215654367594105,95.11539867210493,84.1521373542293,Male,Public
Student_5537,57.275774139367954,64.21719549098967,84.01363094829014,Female,Public
Student_5538,93.85637809492508,82.69718360899631,81.85172045363548,Male,Private
Student_5539,76.40946308781781,76.74090824715721,75.01123904677729,Male,Private
Student_5540,73.36304980037514,79.8163802501931,75.97363084296629,Male,Private
Student_5541,55.335590955117716,70.78944507886266,81.78200549039798,Female,Private
Student_5542,82.4778003378481,64.99957352768556,84.51296808733206,Male,Private
Student_5543,93.3999795947545,52.42667253648345,82.74383694156926,Female,Public
Student_5544,91.40929346617264,87.21404696470822,79.34727824567258,Male,Public
Student_5545,81.30273544904006,87.30467310971133,57.79194924020592,Female,Private
Student_5546,53.763935832583684,83.53628700393617,60.53082692464309,Female,Private
Student_5547,55.619851358800645,82.18168940598103,63.011201051767415,Female,Private
Student_5548,52.46544935549123,62.18585660837631,95.98308285437511,Female,Private
Student_5549,62.87396082462347,51.11724668831456,87.96975458984832,Female,Public
Student_5550,56.78307335801889,90.43576984427199,77.64334097684392,Male,Private
Student_5551,63.002402012621694,74.55692678479134,62.60284642720234,Male,Public
Student_5552,69.25290278594808,65.34190653513092,55.54457616220856,Male,Private
Student_5553,97.14913920355679,55.096595339028504,94.93796129899874,Female,Public
Student_5554,80.5188029890846,53.13607954506942,94.63330079114584,Female,Public
Student_5555,91.74868928414811,67.44333608975887,55.534779784784575,Female,Public
Student_5556,85.5175750356166,90.23685323834702,89.86083330482481,Female,Private
Student_5557,55.62515652633159,95.93618746669152,72.33225346549563,Male,Private
Student_5558,86.79602031869744,94.83756823065323,66.19834664152701,Female,Private
Student_5559,63.754944077956225,96.00004173748275,86.95522681043536,Male,Private
Student_5560,81.95539234973532,95.38626715646714,80.71647705303653,Female,Public
Student_5561,67.04809868214943,76.36123758001979,89.00150537966687,Female,Private
Student_5562,99.88361316323295,60.970781927845195,53.716443031646854,Female,Private
Student_5563,63.17757397483889,89.90232914184102,65.92935099787282,Female,Private
Student_5564,63.95652353871348,60.68564874262895,65.96584252083679,Female,Private
Student_5565,96.53361277811992,63.36036383782845,66.48765461438828,Male,Private
Student_5566,51.232220231816136,61.66271609112742,75.12399363219028,Female,Public
Student_5567,84.83444939365984,75.74912018479029,64.15069015404737,Male,Public
Student_5568,86.2663195367939,66.091375408454,72.21918050437598,Male,Public
Student_5569,91.81892887051997,57.70780248126707,68.3888796557708,Female,Private
Student_5570,98.72196553192376,72.65867059469412,86.76480240102556,Female,Private
Student_5571,98.78009595783263,93.69536193925835,80.17503978375251,Female,Public
Student_5572,53.263837878323194,78.52764274749862,82.68147161586577,Female,Private
Student_5573,91.09196613764513,93.91678029437935,60.52919470413222,Female,Public
Student_5574,82.31549668286907,59.79360925395687,66.27510826634446,Female,Public
Student_5575,82.36710671865455,58.3486936836277,51.05827238060371,Male,Public
Student_5576,56.41749633073474,78.778856284921,55.418735364658495,Male,Public
Student_5577,82.50935832228267,73.16644507731365,63.25271159944437,Female,Public
Student_5578,99.12412903006239,83.00863208234784,53.27318606510105,Female,Private
Student_5579,95.59092847697235,89.73133955133908,80.13162001773512,Male,Private
Student_5580,71.95653304024253,87.56536478260882,99.90650579619125,Male,Private
Student_5581,51.99739866430472,97.11305868292806,55.04076070326943,Male,Private
Student_5582,68.11467450001024,69.91282045785059,91.06151063346326,Female,Public
Student_5583,91.31951558002777,60.31933711240904,55.94081236325736,Male,Public
Student_5584,85.07495507325831,77.54563199739428,83.4957009398218,Female,Public
Student_5585,72.96718277969782,55.53715600955928,82.15788015295087,Female,Public
Student_5586,52.75507675794155,64.44255616658157,95.13584674055997,Male,Private
Student_5587,71.34473639116513,60.394402763157224,55.69728068402562,Male,Public
Student_5588,73.45124698589417,69.82818583985404,65.7722233040949,Male,Public
Student_5589,96.4277766447068,55.56082875011077,54.53898801773428,Female,Public
Student_5590,82.05430517910797,51.59208722740489,70.3691662902217,Female,Private
Student_5591,65.58264583273244,82.83970023150158,95.57965867787225,Male,Public
Student_5592,76.26591322253607,80.51244891449025,89.0761575530928,Female,Public
Student_5593,53.302765391108004,85.41794680193306,86.14500502226596,Male,Public
Student_5594,98.62841178248684,83.0193220135672,76.6513752431351,Female,Private
Student_5595,68.0029950965363,55.71473405711917,94.17428711677614,Male,Private
Student_5596,73.89336774565679,64.55394406878231,72.47208991206642,Female,Public
Student_5597,67.76419871184613,56.47633049501762,57.48428335503191,Male,Private
Student_5598,84.12558650581,92.14862010242817,91.87926115603895,Female,Private
Student_5599,83.11160791647964,87.34518276777617,63.98191640258634,Female,Public
Student_5600,85.76611552645679,60.07635014591212,52.6816770512224,Female,Private
Student_5601,63.407161480596045,67.06546202449468,56.30190153343957,Male,Private
Student_5602,65.7834240582033,98.33074961321071,80.45294580970742,Female,Public
Student_5603,56.2625615548104,79.70796789398257,80.35409819605863,Female,Public
Student_5604,82.77549859230564,90.05777986505785,63.009158554101724,Male,Private
Student_5605,51.989856366782625,63.229551738436456,86.35900739729895,Male,Public
Student_5606,79.88411677617296,60.50264600896526,88.6820077699767,Female,Private
Student_5607,93.4847942425817,89.19584644232742,96.02513130668092,Female,Public
Student_5608,94.54160741448167,84.29362276157201,79.24687493391184,Male,Private
Student_5609,72.45188801849808,84.04889646058818,88.97116820737864,Female,Public
Student_5610,72.96518441065369,77.63172909145969,87.65498398858168,Female,Private
Student_5611,53.84845915040087,78.17891713882744,62.89045242335965,Male,Private
Student_5612,83.5382512721518,86.78487526531269,65.51129639688297,Male,Private
Student_5613,91.06297101864227,63.50012405605976,73.92411978764358,Male,Private
Student_5614,62.23275273023565,67.63842329284779,50.951948376462425,Female,Private
Student_5615,71.06504408166823,93.58183852600276,64.86988865788618,Female,Private
Student_5616,91.94196683826351,65.44326005060789,73.6941436672119,Male,Private
Student_5617,93.8560233831144,77.31547856896495,55.40346476405719,Male,Private
Student_5618,62.1589990132113,85.1319732003342,56.31379438875627,Female,Public
Student_5619,77.52853172706821,99.99624134165882,73.16183678686706,Male,Private
Student_5620,59.62465753179136,71.7645665747666,86.54825157929656,Female,Public
Student_5621,55.093938206977825,71.40464383124718,91.68744654603415,Male,Public
Student_5622,95.55602506959788,92.12941897168338,77.31569487523743,Male,Private
Student_5623,91.02537521160545,90.27515556299316,73.73744937733656,Female,Public
Student_5624,88.00174509015869,86.55379408672744,69.21402842298775,Female,Public
Student_5625,52.43831594065702,73.16148187045144,59.64744962188031,Male,Public
Student_5626,92.18643963551287,66.19695600803578,57.328100140718234,Female,Public
Student_5627,71.90220379526919,80.43652412924243,89.5948225830904,Female,Public
Student_5628,67.11975616479299,93.81116465658204,73.25033161061681,Male,Public
Student_5629,77.32381805126883,94.18887291042932,89.51601227398774,Female,Private
Student_5630,54.56766213617779,55.42491725352192,85.20415179503149,Female,Private
Student_5631,87.83232746761993,71.41751419065753,59.694795719168944,Female,Public
Student_5632,79.1217538444148,73.23609780993748,75.51536321056129,Female,Private
Student_5633,59.32950484365838,98.88076837618766,72.20083152113403,Male,Public
Student_5634,59.411609988452284,83.89990076212922,71.19367530453484,Male,Public
Student_5635,59.21243257863371,70.36232086310352,77.12855246019069,Male,Public
Student_5636,52.8501193775967,51.30289429927965,99.10409505377189,Male,Private
Student_5637,79.38992246858425,78.2692580049598,90.64502988353726,Male,Private
Student_5638,92.0174088794254,54.803798781917806,95.18562158151958,Female,Private
Student_5639,50.87491069936943,91.72249786738816,51.48197915880188,Female,Public
Student_5640,52.45023224856368,87.6259330285181,57.016818339625296,Female,Private
Student_5641,78.6385138343473,73.02545799540894,54.23818301122817,Male,Private
Student_5642,90.97478426930262,71.46053897708498,63.16155025326383,Male,Public
Student_5643,66.33694452843167,94.86694827843843,72.09462459833253,Male,Private
Student_5644,67.48071994038611,64.42291752090642,82.10266238279448,Female,Private
Student_5645,79.81732487483879,62.45099810533854,75.0415633143301,Female,Private
Student_5646,63.71064445620735,96.9598716412881,95.15919574565699,Female,Private
Student_5647,51.33041830388421,90.46229183767413,96.9927979446932,Male,Public
Student_5648,86.7614259050798,91.03127965335973,58.17604755987294,Male,Public
Student_5649,81.28249564707265,59.759690713796275,92.64564601323926,Female,Public
Student_5650,79.03779995278296,57.16479957154672,74.08611020066505,Female,Public
Student_5651,87.08420644959116,51.30147749085675,72.66647356586921,Female,Public
Student_5652,83.76154187810187,61.852075445934005,89.24696742422842,Male,Public
Student_5653,60.294099408916054,88.70952458571624,54.65702545224383,Male,Private
Student_5654,67.62405234716755,62.00192093820749,94.12465637095733,Female,Public
Student_5655,56.305507083931246,86.4551641797438,83.54316772738073,Female,Public
Student_5656,56.49285067089405,62.595413268371075,93.76308038289989,Male,Private
Student_5657,83.80978731782696,69.76462489753358,99.72387888538114,Female,Private
Student_5658,92.93000534912491,99.15811449557043,75.90022261786267,Female,Public
Student_5659,98.13662919305696,62.24058656420678,54.663109895446446,Male,Private
Student_5660,81.41735587747222,68.81853136491338,58.32619314654433,Female,Private
Student_5661,59.20506616804785,65.05435902326069,66.1809121277155,Female,Public
Student_5662,55.28251727244653,55.48124931650011,55.17764710673548,Female,Private
Student_5663,90.6425485768379,74.49470710654126,90.76709130688849,Male,Private
Student_5664,78.93782381799997,68.93453316665011,64.84339255163843,Female,Public
Student_5665,80.91425105068599,84.74435429036402,98.79430940099326,Female,Public
Student_5666,89.07310443773545,90.8797273475773,85.12957159659278,Male,Private
Student_5667,85.16386138662259,77.21248572478193,58.67151851277788,Female,Private
Student_5668,91.72291264280483,51.609821104366844,73.80213234719702,Female,Public
Student_5669,52.810695272993925,80.94611781173609,73.34421108166606,Male,Public
Student_5670,87.37603183732524,52.76953650104696,74.6255829166817,Female,Private
Student_5671,92.54263786610477,80.81781617995125,76.78455853214678,Female,Private
Student_5672,64.30675212291571,84.25149746345943,51.55865411588654,Female,Public
Student_5673,82.02236369966263,59.88838138087592,84.31505628718116,Male,Public
Student_5674,65.70810319184861,90.96730743608856,74.35958876442217,Female,Public
Student_5675,97.8985533241227,95.55425657870242,89.54826994343495,Male,Private
Student_5676,51.67117862177519,90.65434820569098,90.76747866302154,Male,Public
Student_5677,78.98964219164776,65.25545951060411,61.526756099585874,Male,Public
Student_5678,58.325177352475755,79.33215062228172,52.42114732133889,Male,Public
Student_5679,85.61101025885793,95.7407574595614,85.16169280561613,Male,Private
Student_5680,58.794514170933105,66.0332363111425,98.8881394231937,Male,Private
Student_5681,61.76916309491788,91.00139111327125,72.33289932904505,Male,Private
Student_5682,74.7185405522879,50.47375656308483,62.98064047967979,Female,Public
Student_5683,95.74174749984391,50.182335139233814,57.833594729174045,Female,Public
Student_5684,60.58571860739854,87.98558301694837,64.37227986952925,Male,Public
Student_5685,57.212001055905176,88.07237910635607,66.39597756857249,Female,Public
Student_5686,87.94884159270154,89.44885939261468,71.19373717172323,Female,Private
Student_5687,75.03097661669655,96.50134189440811,82.77035616072934,Female,Private
Student_5688,95.58925561908856,55.89531559101421,63.65815280401135,Male,Public
Student_5689,57.330727857992116,61.59924924918442,52.5488381734338,Female,Public
Student_5690,82.29639465115196,95.18624601869038,68.66393057863598,Male,Public
Student_5691,61.64395730759075,58.86180988861767,92.78148080795378,Male,Public
Student_5692,57.83802143258197,84.1114633788292,74.9175755425942,Female,Public
Student_5693,84.17147075786352,76.52315000204077,98.23918788727049,Male,Private
Student_5694,79.68423099543666,54.15968384257536,75.18107655443659,Male,Public
Student_5695,87.74137291811655,64.26318309707665,63.79494084609239,Male,Private
Student_5696,65.47312882230912,76.0186108220484,59.66569986226073,Female,Private
Student_5697,72.39858281910949,92.6175058341917,84.72622483927881,Female,Public
Student_5698,70.27358381652093,85.37692448073369,76.81906428887181,Female,Private
Student_5699,99.2044731983257,81.09415807274665,80.19994644977207,Male,Private
Student_5700,64.6124478369694,74.80164449707074,87.75633946670655,Female,Public
Student_5701,64.74086191733835,64.93419919070672,86.29517321324465,Female,Public
Student_5702,67.72741044143037,55.96224556596306,52.16816500841135,Female,Public
Student_5703,78.22970406451607,70.45380172830477,90.12859526475141,Male,Public
Student_5704,62.61613721318726,51.42592469556463,76.63516535258557,Male,Private
Student_5705,95.7644970189637,60.55279446334253,69.58542654073864,Female,Public
Student_5706,63.284278243313175,71.62416879363299,76.87597131340351,Male,Private
Student_5707,94.79078657800974,70.93025928359575,80.62257242286626,Female,Private
Student_5708,55.173753182329236,52.21477154984962,57.47531549368985,Female,Private
Student_5709,82.82813511998262,79.45300767626456,70.87076976632225,Male,Public
Student_5710,95.34927592191218,77.48421279266181,66.77931050940919,Male,Private
Student_5711,58.437471919911474,53.90521520104564,67.52044724090192,Male,Private
Student_5712,98.41634800496274,97.15815262302196,54.56674692036541,Male,Public
Student_5713,72.64416802077558,54.96913894754301,57.99217440001152,Male,Private
Student_5714,97.28575542205122,92.7417075618668,58.09160337931107,Male,Private
Student_5715,83.84100218150235,50.015486595750296,68.6612371610824,Female,Public
Student_5716,65.07934349367758,94.11405475226915,94.72457724373957,Female,Private
Student_5717,59.41512624585532,50.985986610215626,60.30136859604713,Male,Private
Student_5718,65.18675231125496,87.8906015946058,70.80962538374023,Male,Private
Student_5719,54.65087046313375,68.08454056501265,65.5804707649569,Female,Public
Student_5720,57.19339831716649,86.91084000681599,89.3691656275669,Female,Private
Student_5721,55.23302201732406,70.08726027124892,52.50632161604081,Male,Public
Student_5722,71.14717718707789,53.54539611659209,59.82716977679452,Male,Public
Student_5723,89.77891881287931,88.3753347697682,60.53207711773972,Female,Public
Student_5724,57.06917771081701,53.56263426606825,99.64814001566157,Female,Private
